"자치구별(1)","항목","시점","경제활동별(1)",데이터
"송파구","2020년 기준년 연쇄가격","2020","운수 및 창고업",608355
"송파구","2020년 기준년 연쇄가격","2020","숙박 및 음식점업",691148
"송파구","2020년 기준년 연쇄가격","2020","정보통신업",3940658
"송파구","2020년 기준년 연쇄가격","2020","금융 및 보험업",669623
"송파구","2020년 기준년 연쇄가격","2020","부동산업",4477782
"송파구","2020년 기준년 연쇄가격","2020","사업서비스업",4453540
"송파구","2020년 기준년 연쇄가격","2020","공공 행정, 국방 및 사회보장 행정",503327
"송파구","2020년 기준년 연쇄가격","2020","교육 서비스업",841610
"송파구","2020년 기준년 연쇄가격","2020","보건업 및 사회복지서비스업",2010991
"송파구","2020년 기준년 연쇄가격","2020","문화 및 기타 서비스업",1880375
"송파구","2020년 기준년 연쇄가격","2021","지역내총생산(시장가격)",31395849
"송파구","2020년 기준년 연쇄가격","2021","순생산물세",2651519
"송파구","2020년 기준년 연쇄가격","2021","총부가가치(기초가격)",28744330
"송파구","2020년 기준년 연쇄가격","2021","농업, 임업 및 어업",43291
"송파구","2020년 기준년 연쇄가격","2021","광업",1541
"송파구","2020년 기준년 연쇄가격","2021","제조업",1271658
"송파구","2020년 기준년 연쇄가격","2021","전기, 가스, 증기 및 공기 조절 공급업",128245
"송파구","2020년 기준년 연쇄가격","2021","건설업",849111
"송파구","2020년 기준년 연쇄가격","2021","도매 및 소매업",5566725
"송파구","2020년 기준년 연쇄가격","2021","운수 및 창고업",847994
"송파구","2020년 기준년 연쇄가격","2021","숙박 및 음식점업",679952
"송파구","2020년 기준년 연쇄가격","2021","정보통신업",4371284
"송파구","2020년 기준년 연쇄가격","2021","금융 및 보험업",739516
"송파구","2020년 기준년 연쇄가격","2021","부동산업",4347280
"송파구","2020년 기준년 연쇄가격","2021","사업서비스업",4467120
"송파구","2020년 기준년 연쇄가격","2021","공공 행정, 국방 및 사회보장 행정",507143
"송파구","2020년 기준년 연쇄가격","2021","교육 서비스업",869631
"송파구","2020년 기준년 연쇄가격","2021","보건업 및 사회복지서비스업",2143078
"송파구","2020년 기준년 연쇄가격","2021","문화 및 기타 서비스업",1910760
"송파구","2020년 기준년 연쇄가격","2022","지역내총생산(시장가격)",32025589
"송파구","2020년 기준년 연쇄가격","2022","순생산물세",2580174
"송파구","2020년 기준년 연쇄가격","2022","총부가가치(기초가격)",29447863
"송파구","2020년 기준년 연쇄가격","2022","농업, 임업 및 어업",47672
"송파구","2020년 기준년 연쇄가격","2022","광업",430
"송파구","2020년 기준년 연쇄가격","2022","제조업",924059
"송파구","2020년 기준년 연쇄가격","2022","전기, 가스, 증기 및 공기 조절 공급업",129284
"송파구","2020년 기준년 연쇄가격","2022","건설업",239845
"송파구","2020년 기준년 연쇄가격","2022","도매 및 소매업",6204997
"송파구","2020년 기준년 연쇄가격","2022","운수 및 창고업",945384
"송파구","2020년 기준년 연쇄가격","2022","숙박 및 음식점업",772233
"송파구","2020년 기준년 연쇄가격","2022","정보통신업",4445693
"송파구","2020년 기준년 연쇄가격","2022","금융 및 보험업",726974
"송파구","2020년 기준년 연쇄가격","2022","부동산업",4443856
"송파구","2020년 기준년 연쇄가격","2022","사업서비스업",4643552
"송파구","2020년 기준년 연쇄가격","2022","공공 행정, 국방 및 사회보장 행정",513591
"송파구","2020년 기준년 연쇄가격","2022","교육 서비스업",915858
"송파구","2020년 기준년 연쇄가격","2022","보건업 및 사회복지서비스업",2250218
"송파구","2020년 기준년 연쇄가격","2022","문화 및 기타 서비스업",2235252
"강동구","2020년 기준년 연쇄가격","2015","지역내총생산(시장가격)",8583690
"강동구","2020년 기준년 연쇄가격","2015","순생산물세",755331
"강동구","2020년 기준년 연쇄가격","2015","총부가가치(기초가격)",7842417
"강동구","2020년 기준년 연쇄가격","2015","농업, 임업 및 어업",5498
"강동구","2020년 기준년 연쇄가격","2015","광업",668
"강동구","2020년 기준년 연쇄가격","2015","제조업",534392
"강동구","2020년 기준년 연쇄가격","2015","전기, 가스, 증기 및 공기 조절 공급업",90547
"강동구","2020년 기준년 연쇄가격","2015","건설업",555521
"강동구","2020년 기준년 연쇄가격","2015","도매 및 소매업",1454721
"강동구","2020년 기준년 연쇄가격","2015","운수 및 창고업",310263
"강동구","2020년 기준년 연쇄가격","2015","숙박 및 음식점업",293362
"강동구","2020년 기준년 연쇄가격","2015","정보통신업",146109
"강동구","2020년 기준년 연쇄가격","2015","금융 및 보험업",263999
"강동구","2020년 기준년 연쇄가격","2015","부동산업",1411320
"강동구","2020년 기준년 연쇄가격","2015","사업서비스업",1033436
"강동구","2020년 기준년 연쇄가격","2015","공공 행정, 국방 및 사회보장 행정",169772
"강동구","2020년 기준년 연쇄가격","2015","교육 서비스업",478950
"강동구","2020년 기준년 연쇄가격","2015","보건업 및 사회복지서비스업",724978
"강동구","2020년 기준년 연쇄가격","2015","문화 및 기타 서비스업",296007
"강동구","2020년 기준년 연쇄가격","2016","지역내총생산(시장가격)",8887875
"강동구","2020년 기준년 연쇄가격","2016","순생산물세",814773
"강동구","2020년 기준년 연쇄가격","2016","총부가가치(기초가격)",8091133
"강동구","2020년 기준년 연쇄가격","2016","농업, 임업 및 어업",4935
"강동구","2020년 기준년 연쇄가격","2016","광업",-
"강동구","2020년 기준년 연쇄가격","2016","제조업",440237
"강동구","2020년 기준년 연쇄가격","2016","전기, 가스, 증기 및 공기 조절 공급업",77640
"강동구","2020년 기준년 연쇄가격","2016","건설업",621813
"강동구","2020년 기준년 연쇄가격","2016","도매 및 소매업",1480374
"강동구","2020년 기준년 연쇄가격","2016","운수 및 창고업",283255
"강동구","2020년 기준년 연쇄가격","2016","숙박 및 음식점업",312275
"강동구","2020년 기준년 연쇄가격","2016","정보통신업",148116
"강동구","2020년 기준년 연쇄가격","2016","금융 및 보험업",254018
"강동구","2020년 기준년 연쇄가격","2016","부동산업",1475277
"강동구","2020년 기준년 연쇄가격","2016","사업서비스업",1178918
"강동구","2020년 기준년 연쇄가격","2016","공공 행정, 국방 및 사회보장 행정",171651
"강동구","2020년 기준년 연쇄가격","2016","교육 서비스업",493629
"강동구","2020년 기준년 연쇄가격","2016","보건업 및 사회복지서비스업",781043
"강동구","2020년 기준년 연쇄가격","2016","문화 및 기타 서비스업",307633
"강동구","2020년 기준년 연쇄가격","2017","지역내총생산(시장가격)",9746669
"강동구","2020년 기준년 연쇄가격","2017","순생산물세",830508
"강동구","2020년 기준년 연쇄가격","2017","총부가가치(기초가격)",8928716
"강동구","2020년 기준년 연쇄가격","2017","농업, 임업 및 어업",5646
"강동구","2020년 기준년 연쇄가격","2017","광업",-
"강동구","2020년 기준년 연쇄가격","2017","제조업",501195
"강동구","2020년 기준년 연쇄가격","2017","전기, 가스, 증기 및 공기 조절 공급업",85917
"강동구","2020년 기준년 연쇄가격","2017","건설업",795681
"강동구","2020년 기준년 연쇄가격","2017","도매 및 소매업",1482507
"강동구","2020년 기준년 연쇄가격","2017","운수 및 창고업",297777
"강동구","2020년 기준년 연쇄가격","2017","숙박 및 음식점업",313214
"강동구","2020년 기준년 연쇄가격","2017","정보통신업",146896
"강동구","2020년 기준년 연쇄가격","2017","금융 및 보험업",247381
"강동구","2020년 기준년 연쇄가격","2017","부동산업",1472355
"강동구","2020년 기준년 연쇄가격","2017","사업서비스업",1772322
"강동구","2020년 기준년 연쇄가격","2017","공공 행정, 국방 및 사회보장 행정",178570
"강동구","2020년 기준년 연쇄가격","2017","교육 서비스업",491357
"강동구","2020년 기준년 연쇄가격","2017","보건업 및 사회복지서비스업",839329
"강동구","2020년 기준년 연쇄가격","2017","문화 및 기타 서비스업",293627
"강동구","2020년 기준년 연쇄가격","2018","지역내총생산(시장가격)",9848268
"강동구","2020년 기준년 연쇄가격","2018","순생산물세",847460
"강동구","2020년 기준년 연쇄가격","2018","총부가가치(기초가격)",9014124
"강동구","2020년 기준년 연쇄가격","2018","농업, 임업 및 어업",4806
"강동구","2020년 기준년 연쇄가격","2018","광업",-
"강동구","2020년 기준년 연쇄가격","2018","제조업",443259
"강동구","2020년 기준년 연쇄가격","2018","전기, 가스, 증기 및 공기 조절 공급업",78849
"강동구","2020년 기준년 연쇄가격","2018","건설업",1161069
"강동구","2020년 기준년 연쇄가격","2018","도매 및 소매업",1479643
"강동구","2020년 기준년 연쇄가격","2018","운수 및 창고업",305271
"강동구","2020년 기준년 연쇄가격","2018","숙박 및 음식점업",320013
"강동구","2020년 기준년 연쇄가격","2018","정보통신업",135774
"강동구","2020년 기준년 연쇄가격","2018","금융 및 보험업",251796
"강동구","2020년 기준년 연쇄가격","2018","부동산업",1493797
"강동구","2020년 기준년 연쇄가격","2018","사업서비스업",1457332
"강동구","2020년 기준년 연쇄가격","2018","공공 행정, 국방 및 사회보장 행정",177436
"강동구","2020년 기준년 연쇄가격","2018","교육 서비스업",483544
"강동구","2020년 기준년 연쇄가격","2018","보건업 및 사회복지서비스업",933956
"강동구","2020년 기준년 연쇄가격","2018","문화 및 기타 서비스업",281985
"강동구","2020년 기준년 연쇄가격","2019","지역내총생산(시장가격)",10238203
"강동구","2020년 기준년 연쇄가격","2019","순생산물세",942584
"강동구","2020년 기준년 연쇄가격","2019","총부가가치(기초가격)",9312341
"강동구","2020년 기준년 연쇄가격","2019","농업, 임업 및 어업",3727
"강동구","2020년 기준년 연쇄가격","2019","광업",-
"강동구","2020년 기준년 연쇄가격","2019","제조업",244519
"강동구","2020년 기준년 연쇄가격","2019","전기, 가스, 증기 및 공기 조절 공급업",79429
"강동구","2020년 기준년 연쇄가격","2019","건설업",1521657
"강동구","2020년 기준년 연쇄가격","2019","도매 및 소매업",1470034
"강동구","2020년 기준년 연쇄가격","2019","운수 및 창고업",286514
"강동구","2020년 기준년 연쇄가격","2019","숙박 및 음식점업",345723
"강동구","2020년 기준년 연쇄가격","2019","정보통신업",150466
"강동구","2020년 기준년 연쇄가격","2019","금융 및 보험업",218699
"강동구","2020년 기준년 연쇄가격","2019","부동산업",1608532
"강동구","2020년 기준년 연쇄가격","2019","사업서비스업",1422810
"강동구","2020년 기준년 연쇄가격","2019","공공 행정, 국방 및 사회보장 행정",191406
"강동구","2020년 기준년 연쇄가격","2019","교육 서비스업",478855
"강동구","2020년 기준년 연쇄가격","2019","보건업 및 사회복지서비스업",1017519
"강동구","2020년 기준년 연쇄가격","2019","문화 및 기타 서비스업",277412
"강동구","2020년 기준년 연쇄가격","2020","지역내총생산(시장가격)",10008835
"강동구","2020년 기준년 연쇄가격","2020","순생산물세",817470
"강동구","2020년 기준년 연쇄가격","2020","총부가가치(기초가격)",9156468
