STD_YEAR,STD_QT,DIST_CODE,AGE_ORD,AGE_GRP,POP_CNT
2024,1,11230,16,75~79세,12921
2024,1,11230,17,80~84세,9615
2024,1,11230,18,85~89세,4660
2024,1,11230,19,90~94세,1419
2024,1,11230,20,95~99세,295
2024,1,11230,21,100세 이상,55
2024,1,11260,1,0~4세,8517
2024,1,11260,2,5~9세,10481
2024,1,11260,3,10~14세,11591
2024,1,11260,4,15~19세,12569
2024,1,11260,5,20~24세,19854
2024,1,11260,6,25~29세,31145
2024,1,11260,7,30~34세,32571
2024,1,11260,8,35~39세,26610
2024,1,11260,9,40~44세,28519
2024,1,11260,10,45~49세,25110
2024,1,11260,11,50~54세,32057
2024,1,11260,12,55~59세,33346
2024,1,11260,13,60~64세,34813
2024,1,11260,14,65~69세,29376
2024,1,11260,15,70~74세,19192
2024,1,11260,16,75~79세,14538
2024,1,11260,17,80~84세,10352
2024,1,11260,18,85~89세,4832
2024,1,11260,19,90~94세,1540
2024,1,11260,20,95~99세,365
2024,1,11260,21,100세 이상,55
2024,1,11290,1,0~4세,9619
2024,1,11290,2,5~9세,14081
2024,1,11290,3,10~14세,16488
2024,1,11290,4,15~19세,19454
2024,1,11290,5,20~24세,35780
2024,1,11290,6,25~29세,35810
2024,1,11290,7,30~34세,30313
2024,1,11290,8,35~39세,27379
2024,1,11290,9,40~44세,32399
2024,1,11290,10,45~49세,31309
2024,1,11290,11,50~54세,38712
2024,1,11290,12,55~59세,32951
2024,1,11290,13,60~64세,31326
2024,1,11290,14,65~69세,27287
2024,1,11290,15,70~74세,18659
2024,1,11290,16,75~79세,15258
2024,1,11290,17,80~84세,11868
2024,1,11290,18,85~89세,5868
2024,1,11290,19,90~94세,1826
2024,1,11290,20,95~99세,450
2024,1,11290,21,100세 이상,64
2024,1,11305,1,0~4세,4447
2024,1,11305,2,5~9세,6892
2024,1,11305,3,10~14세,8924
2024,1,11305,4,15~19세,10274
2024,1,11305,5,20~24세,17837
2024,1,11305,6,25~29세,22010
2024,1,11305,7,30~34세,19569
2024,1,11305,8,35~39세,16002
2024,1,11305,9,40~44세,19826
2024,1,11305,10,45~49세,19950
2024,1,11305,11,50~54세,25834
2024,1,11305,12,55~59세,24815
2024,1,11305,13,60~64세,25626
2024,1,11305,14,65~69세,22633
2024,1,11305,15,70~74세,16314
2024,1,11305,16,75~79세,13649
2024,1,11305,17,80~84세,10307
2024,1,11305,18,85~89세,4763
2024,1,11305,19,90~94세,1330
2024,1,11305,20,95~99세,326
2024,1,11305,21,100세 이상,44
2024,1,11320,1,0~4세,5514
2024,1,11320,2,5~9세,8420
2024,1,11320,3,10~14세,10473
2024,1,11320,4,15~19세,11770
2024,1,11320,5,20~24세,16895
2024,1,11320,6,25~29세,21058
2024,1,11320,7,30~34세,20431
2024,1,11320,8,35~39세,17684
2024,1,11320,9,40~44세,21420
2024,1,11320,10,45~49세,21013
2024,1,11320,11,50~54세,27476
2024,1,11320,12,55~59세,27083
2024,1,11320,13,60~64세,28055
2024,1,11320,14,65~69세,25275
2024,1,11320,15,70~74세,16577
2024,1,11320,16,75~79세,12847
2024,1,11320,17,80~84세,9931
2024,1,11320,18,85~89세,4870
2024,1,11320,19,90~94세,1643
2024,1,11320,20,95~99세,359
2024,1,11320,21,100세 이상,70
2024,1,11350,1,0~4세,10443
2024,1,11350,2,5~9세,15576
2024,1,11350,3,10~14세,21219
2024,1,11350,4,15~19세,26069
2024,1,11350,5,20~24세,34531
2024,1,11350,6,25~29세,33730
2024,1,11350,7,30~34세,32418
2024,1,11350,8,35~39세,29187
2024,1,11350,9,40~44세,36701
2024,1,11350,10,45~49세,38285
2024,1,11350,11,50~54세,46781
2024,1,11350,12,55~59세,40144
2024,1,11350,13,60~64세,39047
2024,1,11350,14,65~69세,34437
2024,1,11350,15,70~74세,22890
2024,1,11350,16,75~79세,17361
2024,1,11350,17,80~84세,12992
2024,1,11350,18,85~89세,6889
2024,1,11350,19,90~94세,2400
2024,1,11350,20,95~99세,542
2024,1,11350,21,100세 이상,85
2024,1,11380,1,0~4세,9942
2024,1,11380,2,5~9세,13944
2024,1,11380,3,10~14세,16668
2024,1,11380,4,15~19세,18666
2024,1,11380,5,20~24세,25719
2024,1,11380,6,25~29세,36362
2024,1,11380,7,30~34세,36899
2024,1,11380,8,35~39세,30477
2024,1,11380,9,40~44세,36148
2024,1,11380,10,45~49세,34298
2024,1,11380,11,50~54세,41562
2024,1,11380,12,55~59세,37026
2024,1,11380,13,60~64세,37265
2024,1,11380,14,65~69세,32339
2024,1,11380,15,70~74세,22316
2024,1,11380,16,75~79세,17980
2024,1,11380,17,80~84세,13469
2024,1,11380,18,85~89세,6683
2024,1,11380,19,90~94세,1945
2024,1,11380,20,95~99세,416
2024,1,11380,21,100세 이상,61
2024,1,11410,1,0~4세,7282
2024,1,11410,2,5~9세,10106
2024,1,11410,3,10~14세,10787
2024,1,11410,4,15~19세,11993
2024,1,11410,5,20~24세,26461
2024,1,11410,6,25~29세,30408
2024,1,11410,7,30~34세,25450
2024,1,11410,8,35~39세,21476
2024,1,11410,9,40~44세,23525
2024,1,11410,10,45~49세,21512
2024,1,11410,11,50~54세,26291
2024,1,11410,12,55~59세,23565
2024,1,11410,13,60~64세,22725
2024,1,11410,14,65~69세,19420
2024,1,11410,15,70~74세,13073
2024,1,11410,16,75~79세,10949
2024,1,11410,17,80~84세,8849
2024,1,11410,18,85~89세,4678
2024,1,11410,19,90~94세,1448
2024,1,11410,20,95~99세,318
2024,1,11410,21,100세 이상,62
2024,1,11440,1,0~4세,8605
2024,1,11440,2,5~9세,11924
2024,1,11440,3,10~14세,12746
2024,1,11440,4,15~19세,14160
2024,1,11440,5,20~24세,25890
2024,1,11440,6,25~29세,37998
2024,1,11440,7,30~34세,36563
2024,1,11440,8,35~39세,29683
2024,1,11440,9,40~44세,30538
2024,1,11440,10,45~49세,27384
2024,1,11440,11,50~54세,31419
2024,1,11440,12,55~59세,25758
2024,1,11440,13,60~64세,23702
2024,1,11440,14,65~69세,19491
2024,1,11440,15,70~74세,13078
2024,1,11440,16,75~79세,10942
2024,1,11440,17,80~84세,8659
2024,1,11440,18,85~89세,4501
2024,1,11440,19,90~94세,1532
2024,1,11440,20,95~99세,338
2024,1,11440,21,100세 이상,51
2024,1,11470,1,0~4세,8832
2024,1,11470,2,5~9세,16330
2024,1,11470,3,10~14세,23456
2024,1,11470,4,15~19세,23956
2024,1,11470,5,20~24세,23752
2024,1,11470,6,25~29세,28405
2024,1,11470,7,30~34세,27817
2024,1,11470,8,35~39세,25708
2024,1,11470,9,40~44세,35807
2024,1,11470,10,45~49세,36924
2024,1,11470,11,50~54세,40431
2024,1,11470,12,55~59세,34971
2024,1,11470,13,60~64세,33962
2024,1,11470,14,65~69세,29260
2024,1,11470,15,70~74세,19427
2024,1,11470,16,75~79세,13609
2024,1,11470,17,80~84세,8724
2024,1,11470,18,85~89세,4335
2024,1,11470,19,90~94세,1630
2024,1,11470,20,95~99세,373
2024,1,11470,21,100세 이상,65
2024,1,11500,1,0~4세,13143
2024,1,11500,2,5~9세,17548
2024,1,11500,3,10~14세,20455
2024,1,11500,4,15~19세,21202
2024,1,11500,5,20~24세,29493
2024,1,11500,6,25~29세,49918
2024,1,11500,7,30~34세,54380
2024,1,11500,8,35~39세,43332
2024,1,11500,9,40~44세,46195
2024,1,11500,10,45~49세,40670
2024,1,11500,11,50~54세,44306
2024,1,11500,12,55~59세,39902
2024,1,11500,13,60~64세,42790
2024,1,11500,14,65~69세,38437
2024,1,11500,15,70~74세,25797
2024,1,11500,16,75~79세,18508
2024,1,11500,17,80~84세,12063
2024,1,11500,18,85~89세,6143
2024,1,11500,19,90~94세,2229
2024,1,11500,20,95~99세,559
2024,1,11500,21,100세 이상,89
2024,1,11530,1,0~4세,10288
2024,1,11530,2,5~9세,13003
2024,1,11530,3,10~14세,14266
2024,1,11530,4,15~19세,14535
2024,1,11530,5,20~24세,20449
2024,1,11530,6,25~29세,31463
2024,1,11530,7,30~34세,34297
2024,1,11530,8,35~39세,30516
2024,1,11530,9,40~44세,32520
2024,1,11530,10,45~49세,29612
2024,1,11530,11,50~54세,34858
2024,1,11530,12,55~59세,33419
2024,1,11530,13,60~64세,33685
2024,1,11530,14,65~69세,29098
2024,1,11530,15,70~74세,20442
2024,1,11530,16,75~79세,15141
2024,1,11530,17,80~84세,10072
2024,1,11530,18,85~89세,4767
2024,1,11530,19,90~94세,1440
2024,1,11530,20,95~99세,352
2024,1,11530,21,100세 이상,48
2024,1,11545,1,0~4세,4604
2024,1,11545,2,5~9세,5736
2024,1,11545,3,10~14세,6339
2024,1,11545,4,15~19세,6923
2024,1,11545,5,20~24세,11835
2024,1,11545,6,25~29세,24032
2024,1,11545,7,30~34세,23455
2024,1,11545,8,35~39세,16909
2024,1,11545,9,40~44세,16507
2024,1,11545,10,45~49세,15243
2024,1,11545,11,50~54세,20013
2024,1,11545,12,55~59세,21223
2024,1,11545,13,60~64세,21663
2024,1,11545,14,65~69세,17052
2024,1,11545,15,70~74세,11260
2024,1,11545,16,75~79세,8401
2024,1,11545,17,80~84세,5759
2024,1,11545,18,85~89세,2667
2024,1,11545,19,90~94세,863
2024,1,11545,20,95~99세,159
2024,1,11545,21,100세 이상,37
2024,1,11560,1,0~4세,10551
2024,1,11560,2,5~9세,12325
2024,1,11560,3,10~14세,11708
2024,1,11560,4,15~19세,11972
2024,1,11560,5,20~24세,20246
2024,1,11560,6,25~29세,38766
2024,1,11560,7,30~34세,41764
2024,1,11560,8,35~39세,33279
2024,1,11560,9,40~44세,31078
2024,1,11560,10,45~49세,26717
2024,1,11560,11,50~54세,31586
2024,1,11560,12,55~59세,30098
2024,1,11560,13,60~64세,29202
2024,1,11560,14,65~69세,24184
2024,1,11560,15,70~74세,16184
2024,1,11560,16,75~79세,12518
2024,1,11560,17,80~84세,9111
2024,1,11560,18,85~89세,4725
2024,1,11560,19,90~94세,1541
2024,1,11560,20,95~99세,323
2024,1,11560,21,100세 이상,64
2024,1,11590,1,0~4세,8419
2024,1,11590,2,5~9세,11477
2024,1,11590,3,10~14세,12380
2024,1,11590,4,15~19세,14067
2024,1,11590,5,20~24세,28728
2024,1,11590,6,25~29세,39997
2024,1,11590,7,30~34세,34554
2024,1,11590,8,35~39세,26941
2024,1,11590,9,40~44세,28769
2024,1,11590,10,45~49세,26376
2024,1,11590,11,50~54세,30890
2024,1,11590,12,55~59세,27906
2024,1,11590,13,60~64세,27737
2024,1,11590,14,65~69세,23987
2024,1,11590,15,70~74세,17067
2024,1,11590,16,75~79세,13788
2024,1,11590,17,80~84세,9626
2024,1,11590,18,85~89세,4866
2024,1,11590,19,90~94세,1571
2024,1,11590,20,95~99세,369
2024,1,11590,21,100세 이상,61
2024,1,11620,1,0~4세,7095
2024,1,11620,2,5~9세,9352
2024,1,11620,3,10~14세,11238
2024,1,11620,4,15~19세,14331
2024,1,11620,5,20~24세,38213
2024,1,11620,6,25~29세,74364
2024,1,11620,7,30~34세,57929
2024,1,11620,8,35~39세,34335
2024,1,11620,9,40~44세,33166
2024,1,11620,10,45~49세,29815
2024,1,11620,11,50~54세,35492
2024,1,11620,12,55~59세,32775
2024,1,11620,13,60~64세,33267
2024,1,11620,14,65~69세,28913
2024,1,11620,15,70~74세,21261
2024,1,11620,16,75~79세,16973
2024,1,11620,17,80~84세,12049
2024,1,11620,18,85~89세,5307
2024,1,11620,19,90~94세,1554
2024,1,11620,20,95~99세,342
2024,1,11620,21,100세 이상,56
2024,1,11650,1,0~4세,10361
2024,1,11650,2,5~9세,17351
2024,1,11650,3,10~14세,22868
2024,1,11650,4,15~19세,22087
2024,1,11650,5,20~24세,22276
2024,1,11650,6,25~29세,28258
2024,1,11650,7,30~34세,29665
2024,1,11650,8,35~39세,28434
2024,1,11650,9,40~44세,36769
2024,1,11650,10,45~49세,36241
2024,1,11650,11,50~54세,37827
2024,1,11650,12,55~59세,28296
2024,1,11650,13,60~64세,25286
2024,1,11650,14,65~69세,23131
2024,1,11650,15,70~74세,16523
2024,1,11650,16,75~79세,12912
2024,1,11650,17,80~84세,8117
2024,1,11650,18,85~89세,4008
2024,1,11650,19,90~94세,1409
2024,1,11650,20,95~99세,388
2024,1,11650,21,100세 이상,68
2024,1,11680,1,0~4세,12381
2024,1,11680,2,5~9세,21720
2024,1,11680,3,10~14세,31987
2024,1,11680,4,15~19세,31039
2024,1,11680,5,20~24세,29361
2024,1,11680,6,25~29세,39867
2024,1,11680,7,30~34세,42866
2024,1,11680,8,35~39세,38886
2024,1,11680,9,40~44세,50900
2024,1,11680,10,45~49세,51105
2024,1,11680,11,50~54세,50385
2024,1,11680,12,55~59세,37227
2024,1,11680,13,60~64세,33334
2024,1,11680,14,65~69세,30916
2024,1,11680,15,70~74세,22581
2024,1,11680,16,75~79세,17314
2024,1,11680,17,80~84세,10296
2024,1,11680,18,85~89세,5048
2024,1,11680,19,90~94세,1894
2024,1,11680,20,95~99세,511
2024,1,11680,21,100세 이상,102
2024,1,11710,1,0~4세,17220
2024,1,11710,2,5~9세,25761
2024,1,11710,3,10~14세,29173
2024,1,11710,4,15~19세,28169
2024,1,11710,5,20~24세,33922
2024,1,11710,6,25~29세,50920
2024,1,11710,7,30~34세,56143
2024,1,11710,8,35~39세,50522
2024,1,11710,9,40~44세,57477
2024,1,11710,10,45~49세,49730
2024,1,11710,11,50~54세,53972
2024,1,11710,12,55~59세,48116
2024,1,11710,13,60~64세,48016
2024,1,11710,14,65~69세,42581
2024,1,11710,15,70~74세,27960
2024,1,11710,16,75~79세,19554
2024,1,11710,17,80~84세,11766
2024,1,11710,18,85~89세,5794
2024,1,11710,19,90~94세,2226
2024,1,11710,20,95~99세,551
2024,1,11710,21,100세 이상,88
2024,1,11740,1,0~4세,12889
2024,1,11740,2,5~9세,18107
2024,1,11740,3,10~14세,20279
2024,1,11740,4,15~19세,19284
2024,1,11740,5,20~24세,22888
2024,1,11740,6,25~29세,34129
2024,1,11740,7,30~34세,35894
2024,1,11740,8,35~39세,33762
2024,1,11740,9,40~44세,40274
2024,1,11740,10,45~49세,35344
2024,1,11740,11,50~54세,37271
2024,1,11740,12,55~59세,34456
2024,1,11740,13,60~64세,36516
2024,1,11740,14,65~69세,32477
2024,1,11740,15,70~74세,21435
2024,1,11740,16,75~79세,14998
2024,1,11740,17,80~84세,9160
2024,1,11740,18,85~89세,4322
2024,1,11740,19,90~94세,1593
2024,1,11740,20,95~99세,387
2024,1,11740,21,100세 이상,84
2024,2,11110,1,0~4세,2468
2024,2,11110,2,5~9세,3629
2024,2,11110,3,10~14세,4665
2024,2,11110,4,15~19세,5568
2024,2,11110,5,20~24세,12330
2024,2,11110,6,25~29세,14841
2024,2,11110,7,30~34세,12080
2024,2,11110,8,35~39세,9149
2024,2,11110,9,40~44세,10331
2024,2,11110,10,45~49세,9636
2024,2,11110,11,50~54세,12636
2024,2,11110,12,55~59세,11872
2024,2,11110,13,60~64세,11661
2024,2,11110,14,65~69세,9717
2024,2,11110,15,70~74세,6413
2024,2,11110,16,75~79세,5359
2024,2,11110,17,80~84세,4376
2024,2,11110,18,85~89세,2380
2024,2,11110,19,90~94세,831
2024,2,11110,20,95~99세,219
2024,2,11110,21,100세 이상,43
2024,2,11140,1,0~4세,2801
2024,2,11140,2,5~9세,3104
2024,2,11140,3,10~14세,3129
2024,2,11140,4,15~19세,3542
2024,2,11140,5,20~24세,8380
2024,2,11140,6,25~29세,12619
2024,2,11140,7,30~34세,12913
2024,2,11140,8,35~39세,10447
2024,2,11140,9,40~44세,9815
2024,2,11140,10,45~49세,8210
2024,2,11140,11,50~54세,10221
2024,2,11140,12,55~59세,10015
2024,2,11140,13,60~64세,10088
2024,2,11140,14,65~69세,9020
2024,2,11140,15,70~74세,6000
2024,2,11140,16,75~79세,4801
2024,2,11140,17,80~84세,3791
2024,2,11140,18,85~89세,1968
2024,2,11140,19,90~94세,726
2024,2,11140,20,95~99세,182
2024,2,11140,21,100세 이상,28
2024,2,11170,1,0~4세,5248
2024,2,11170,2,5~9세,6459
2024,2,11170,3,10~14세,6911
2024,2,11170,4,15~19세,7434
2024,2,11170,5,20~24세,11854
2024,2,11170,6,25~29세,18784
2024,2,11170,7,30~34세,22020
2024,2,11170,8,35~39세,17828
2024,2,11170,9,40~44세,17900
2024,2,11170,10,45~49세,15126
2024,2,11170,11,50~54세,18318
2024,2,11170,12,55~59세,16628
2024,2,11170,13,60~64세,15920
2024,2,11170,14,65~69세,13279
2024,2,11170,15,70~74세,8645
2024,2,11170,16,75~79세,6838
2024,2,11170,17,80~84세,5489
2024,2,11170,18,85~89세,3272
2024,2,11170,19,90~94세,1150
2024,2,11170,20,95~99세,286
2024,2,11170,21,100세 이상,62
2024,2,11200,1,0~4세,7792
2024,2,11200,2,5~9세,8838
2024,2,11200,3,10~14세,8419
2024,2,11200,4,15~19세,9683
2024,2,11200,5,20~24세,18605
2024,2,11200,6,25~29세,24979
2024,2,11200,7,30~34세,25205
2024,2,11200,8,35~39세,22278
2024,2,11200,9,40~44세,22242
2024,2,11200,10,45~49세,18898
2024,2,11200,11,50~54세,23212
2024,2,11200,12,55~59세,21836
2024,2,11200,13,60~64세,21332
2024,2,11200,14,65~69세,17740
2024,2,11200,15,70~74세,11661
2024,2,11200,16,75~79세,9187
2024,2,11200,17,80~84세,7006
2024,2,11200,18,85~89세,3545
2024,2,11200,19,90~94세,1121
2024,2,11200,20,95~99세,230
2024,2,11200,21,100세 이상,44
2024,2,11215,1,0~4세,6291
2024,2,11215,2,5~9세,8864
2024,2,11215,3,10~14세,11367
2024,2,11215,4,15~19세,13057
2024,2,11215,5,20~24세,26691
2024,2,11215,6,25~29세,39051
2024,2,11215,7,30~34세,33426
2024,2,11215,8,35~39세,24172
2024,2,11215,9,40~44세,25191
2024,2,11215,10,45~49세,23394
2024,2,11215,11,50~54세,27960
2024,2,11215,12,55~59세,26620
2024,2,11215,13,60~64세,25614
2024,2,11215,14,65~69세,21275
2024,2,11215,15,70~74세,13718
2024,2,11215,16,75~79세,10459
2024,2,11215,17,80~84세,7549
2024,2,11215,18,85~89세,3755
2024,2,11215,19,90~94세,1214
2024,2,11215,20,95~99세,284
2024,2,11215,21,100세 이상,53
2024,2,11230,1,0~4세,7902
2024,2,11230,2,5~9세,10184
2024,2,11230,3,10~14세,10847
2024,2,11230,4,15~19세,12763
2024,2,11230,5,20~24세,32716
2024,2,11230,6,25~29세,36271
2024,2,11230,7,30~34세,28713
2024,2,11230,8,35~39세,23657
2024,2,11230,9,40~44세,25944
2024,2,11230,10,45~49세,23110
2024,2,11230,11,50~54세,27557
2024,2,11230,12,55~59세,25942
2024,2,11230,13,60~64세,25957
2024,2,11230,14,65~69세,23265
2024,2,11230,15,70~74세,16089
2024,2,11230,16,75~79세,12838
2024,2,11230,17,80~84세,9727
2024,2,11230,18,85~89세,4756
2024,2,11230,19,90~94세,1459
2024,2,11230,20,95~99세,311
2024,2,11230,21,100세 이상,58
2024,2,11260,1,0~4세,8412
2024,2,11260,2,5~9세,10397
2024,2,11260,3,10~14세,11514
2024,2,11260,4,15~19세,12474
2024,2,11260,5,20~24세,19558
2024,2,11260,6,25~29세,30851
2024,2,11260,7,30~34세,32846
2024,2,11260,8,35~39세,26577
2024,2,11260,9,40~44세,28206
2024,2,11260,10,45~49세,25000
2024,2,11260,11,50~54세,31807
2024,2,11260,12,55~59세,33321
2024,2,11260,13,60~64세,34659
2024,2,11260,14,65~69세,29565
2024,2,11260,15,70~74세,19586
2024,2,11260,16,75~79세,14623
2024,2,11260,17,80~84세,10507
2024,2,11260,18,85~89세,4888
2024,2,11260,19,90~94세,1571
2024,2,11260,20,95~99세,363
2024,2,11260,21,100세 이상,57
2024,2,11290,1,0~4세,9515
2024,2,11290,2,5~9세,13911
2024,2,11290,3,10~14세,16467
2024,2,11290,4,15~19세,19185
2024,2,11290,5,20~24세,35909
2024,2,11290,6,25~29세,35772
2024,2,11290,7,30~34세,30552
2024,2,11290,8,35~39세,27224
2024,2,11290,9,40~44세,32093
2024,2,11290,10,45~49세,31025
2024,2,11290,11,50~54세,38541
2024,2,11290,12,55~59세,33179
2024,2,11290,13,60~64세,31328
2024,2,11290,14,65~69세,27506
2024,2,11290,15,70~74세,18860
2024,2,11290,16,75~79세,15269
2024,2,11290,17,80~84세,11969
2024,2,11290,18,85~89세,5963
2024,2,11290,19,90~94세,1866
2024,2,11290,20,95~99세,464
2024,2,11290,21,100세 이상,68
2024,2,11305,1,0~4세,4328
2024,2,11305,2,5~9세,6736
2024,2,11305,3,10~14세,8824
2024,2,11305,4,15~19세,10204
2024,2,11305,5,20~24세,17778
2024,2,11305,6,25~29세,21722
2024,2,11305,7,30~34세,19620
2024,2,11305,8,35~39세,15916
2024,2,11305,9,40~44세,19523
2024,2,11305,10,45~49세,19658
2024,2,11305,11,50~54세,25649
2024,2,11305,12,55~59세,24853
2024,2,11305,13,60~64세,25519
2024,2,11305,14,65~69세,22834
2024,2,11305,15,70~74세,16371
2024,2,11305,16,75~79세,13714
2024,2,11305,17,80~84세,10405
2024,2,11305,18,85~89세,4847
2024,2,11305,19,90~94세,1363
2024,2,11305,20,95~99세,349
2024,2,11305,21,100세 이상,39
2024,2,11320,1,0~4세,5422
2024,2,11320,2,5~9세,8295
2024,2,11320,3,10~14세,10435
2024,2,11320,4,15~19세,11613
2024,2,11320,5,20~24세,16663
2024,2,11320,6,25~29세,20903
2024,2,11320,7,30~34세,20529
2024,2,11320,8,35~39세,17626
2024,2,11320,9,40~44세,21196
2024,2,11320,10,45~49세,20699
2024,2,11320,11,50~54세,27291
2024,2,11320,12,55~59세,27122
2024,2,11320,13,60~64세,27901
2024,2,11320,14,65~69세,25527
2024,2,11320,15,70~74세,16844
2024,2,11320,16,75~79세,12905
2024,2,11320,17,80~84세,10014
2024,2,11320,18,85~89세,4991
2024,2,11320,19,90~94세,1634
2024,2,11320,20,95~99세,381
2024,2,11320,21,100세 이상,69
2024,2,11350,1,0~4세,10361
2024,2,11350,2,5~9세,15292
2024,2,11350,3,10~14세,21026
2024,2,11350,4,15~19세,25644
2024,2,11350,5,20~24세,34090
2024,2,11350,6,25~29세,33556
2024,2,11350,7,30~34세,32683
2024,2,11350,8,35~39세,29100
2024,2,11350,9,40~44세,36165
2024,2,11350,10,45~49세,37825
2024,2,11350,11,50~54세,46542
2024,2,11350,12,55~59세,40335
2024,2,11350,13,60~64세,38911
2024,2,11350,14,65~69세,34646
2024,2,11350,15,70~74세,23258
2024,2,11350,16,75~79세,17500
2024,2,11350,17,80~84세,13045
2024,2,11350,18,85~89세,6997
2024,2,11350,19,90~94세,2431
2024,2,11350,20,95~99세,548
2024,2,11350,21,100세 이상,90
2024,2,11380,1,0~4세,9693
2024,2,11380,2,5~9세,13665
2024,2,11380,3,10~14세,16490
2024,2,11380,4,15~19세,18531
2024,2,11380,5,20~24세,25424
2024,2,11380,6,25~29세,36093
2024,2,11380,7,30~34세,37395
2024,2,11380,8,35~39세,30218
2024,2,11380,9,40~44세,35650
2024,2,11380,10,45~49세,33894
2024,2,11380,11,50~54세,41411
2024,2,11380,12,55~59세,37190
2024,2,11380,13,60~64세,37145
2024,2,11380,14,65~69세,32556
2024,2,11380,15,70~74세,22689
2024,2,11380,16,75~79세,18039
2024,2,11380,17,80~84세,13618
2024,2,11380,18,85~89세,6813
2024,2,11380,19,90~94세,1955
2024,2,11380,20,95~99세,445
2024,2,11380,21,100세 이상,62
2024,2,11410,1,0~4세,7186
2024,2,11410,2,5~9세,9897
2024,2,11410,3,10~14세,10804
2024,2,11410,4,15~19세,11884
2024,2,11410,5,20~24세,26388
2024,2,11410,6,25~29세,30317
2024,2,11410,7,30~34세,25636
2024,2,11410,8,35~39세,21497
2024,2,11410,9,40~44세,23435
2024,2,11410,10,45~49세,21157
2024,2,11410,11,50~54세,26118
2024,2,11410,12,55~59세,23712
2024,2,11410,13,60~64세,22704
2024,2,11410,14,65~69세,19569
2024,2,11410,15,70~74세,13219
2024,2,11410,16,75~79세,10998
2024,2,11410,17,80~84세,8875
2024,2,11410,18,85~89세,4769
2024,2,11410,19,90~94세,1442
2024,2,11410,20,95~99세,340
2024,2,11410,21,100세 이상,63
2024,2,11440,1,0~4세,8554
2024,2,11440,2,5~9세,11804
2024,2,11440,3,10~14세,12707
2024,2,11440,4,15~19세,14020
2024,2,11440,5,20~24세,25529
2024,2,11440,6,25~29세,37602
2024,2,11440,7,30~34세,36921
2024,2,11440,8,35~39세,29755
2024,2,11440,9,40~44세,30241
2024,2,11440,10,45~49세,27132
2024,2,11440,11,50~54세,31255
2024,2,11440,12,55~59세,25907
2024,2,11440,13,60~64세,23549
2024,2,11440,14,65~69세,19668
2024,2,11440,15,70~74세,13166
2024,2,11440,16,75~79세,10959
2024,2,11440,17,80~84세,8731
2024,2,11440,18,85~89세,4517
2024,2,11440,19,90~94세,1565
2024,2,11440,20,95~99세,344
2024,2,11440,21,100세 이상,54
2024,2,11470,1,0~4세,8673
2024,2,11470,2,5~9세,16019
2024,2,11470,3,10~14세,23358
2024,2,11470,4,15~19세,23709
2024,2,11470,5,20~24세,23380
2024,2,11470,6,25~29세,28242
2024,2,11470,7,30~34세,28090
2024,2,11470,8,35~39세,25586
2024,2,11470,9,40~44세,35352
2024,2,11470,10,45~49세,36622
2024,2,11470,11,50~54세,40207
2024,2,11470,12,55~59세,35088
2024,2,11470,13,60~64세,33870
2024,2,11470,14,65~69세,29437
2024,2,11470,15,70~74세,19818
2024,2,11470,16,75~79세,13814
2024,2,11470,17,80~84세,8815
2024,2,11470,18,85~89세,4426
2024,2,11470,19,90~94세,1637
2024,2,11470,20,95~99세,387
2024,2,11470,21,100세 이상,65
2024,2,11500,1,0~4세,12874
2024,2,11500,2,5~9세,17265
2024,2,11500,3,10~14세,20362
2024,2,11500,4,15~19세,21046
2024,2,11500,5,20~24세,29127
2024,2,11500,6,25~29세,49255
2024,2,11500,7,30~34세,54625
2024,2,11500,8,35~39세,43038
2024,2,11500,9,40~44세,45732
2024,2,11500,10,45~49세,40283
2024,2,11500,11,50~54세,44262
2024,2,11500,12,55~59세,39911
2024,2,11500,13,60~64세,42330
2024,2,11500,14,65~69세,38795
2024,2,11500,15,70~74세,26194
2024,2,11500,16,75~79세,18684
2024,2,11500,17,80~84세,12161
2024,2,11500,18,85~89세,6273
2024,2,11500,19,90~94세,2249
2024,2,11500,20,95~99세,580
2024,2,11500,21,100세 이상,87
2024,2,11530,1,0~4세,10146
2024,2,11530,2,5~9세,12807
2024,2,11530,3,10~14세,14221
2024,2,11530,4,15~19세,14492
2024,2,11530,5,20~24세,20085
2024,2,11530,6,25~29세,31165
2024,2,11530,7,30~34세,34367
2024,2,11530,8,35~39세,30465
2024,2,11530,9,40~44세,32293
2024,2,11530,10,45~49세,29388
2024,2,11530,11,50~54세,34900
2024,2,11530,12,55~59세,33392
2024,2,11530,13,60~64세,33405
2024,2,11530,14,65~69세,29172
2024,2,11530,15,70~74세,20674
2024,2,11530,16,75~79세,15200
2024,2,11530,17,80~84세,10176
2024,2,11530,18,85~89세,4885
2024,2,11530,19,90~94세,1454
2024,2,11530,20,95~99세,361
2024,2,11530,21,100세 이상,51
2024,2,11545,1,0~4세,4538
2024,2,11545,2,5~9세,5604
2024,2,11545,3,10~14세,6288
2024,2,11545,4,15~19세,6903
2024,2,11545,5,20~24세,11621
2024,2,11545,6,25~29세,23885
2024,2,11545,7,30~34세,23675
2024,2,11545,8,35~39세,16943
2024,2,11545,9,40~44세,16420
2024,2,11545,10,45~49세,15035
2024,2,11545,11,50~54세,19847
2024,2,11545,12,55~59세,21150
2024,2,11545,13,60~64세,21480
2024,2,11545,14,65~69세,17268
2024,2,11545,15,70~74세,11407
